X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,Y,Z1,Z2,Z3
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,1.2601880877742946,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,0.9381720430107527,0.09077155824508316,-1.0,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,0.5555555555555555,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,1.2601880877742946,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,-0.030913978494623642,0.09077155824508316,-1.0,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,0.9381720430107527,0.09077155824508316,-0.4918957011980268,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-1.0,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,-0.44666155026861093,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,-1.0,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,22.258064516129032,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,10.629032258064516,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,-0.4080459770114942,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,-0.24895833333333336,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,-0.4080459770114942,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,-0.4080459770114942,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,0.09908536585365849,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,0.09908536585365849,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,0.5115303983228511,0.5555555555555555,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,0.09908536585365849,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,-1.0,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,0.09908536585365849,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,-0.2222222222222223,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,-1.0,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,0.09908536585365849,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,-0.2222222222222223,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,0.6924882629107982,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,0.5555555555555555,-1.0,-1.0,-1.0,0.25719267654751526,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,0.9381720430107527,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-0.45045731707317077,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
0.015492957746478866,-0.034805890227576956,0.10076335877862591,0.00909727081875437,0.13902053712480245,0.3918918918918919,-1.0,0.058737151248164435,0.10667689946277815,0.5020833333333332,-0.029609690444145343,-0.22970085470085475,0.07052709725315513,-1.0,0.5555555555555555,-1.0,-1.0,-1.0,-0.37140366172624234,1.4691780821917808,0.02487562189054725,0.5538793103448275,0.08584337349397586,-1.0,-1.0,-0.010973936899862822,-1.0,-1.0,-1.0,-1.0,0.18390804597701155,-0.3348708487084871,-1.0,-0.03738317757009344,0.03147353361945635,-0.15375586854460088,-0.030913978494623642,0.09077155824508316,0.016208597603946433,0.032951289398280785,0.14535345512311365,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
